,Gross Profit/Rev.,Cost of Revenue/Rev.,Operating Expenses/Rev.,"Selling, General & Administrative/Rev.",Research & Development/Rev.,Operating Income (Loss)/Rev.,Non-Operating Income (Loss)/Rev.,Net Income/Rev.
90,0.3858803577778386,-0.6141196422221614,-0.09865696545310321,-0.06560901556388304,-0.03304794988922016,0.28722339232473537,0.00536119696928253,0.21614376760852322
91,0.4005990201741437,-0.5994009798258563,-0.09582611300087714,-0.06130971482360995,-0.034516398177267184,0.3047729071732666,0.0054981494555334486,0.22845773698735639
92,0.3907595564809705,-0.6092404435190295,-0.11240545541390935,-0.06582297265336975,-0.046582482760539605,0.27835410106706115,0.00625118832864185,0.211867983064288
93,0.38469860491899105,-0.6153013950810089,-0.11709432283169163,-0.06657389392498494,-0.05052042890670668,0.2676042820872994,0.011974663444340717,0.21092420845075338
94,0.38343718820007905,-0.6165628117999209,-0.11649692200530884,-0.06289651537114781,-0.05360040663416103,0.26694026619477024,0.007549087896986013,0.22414202074587247
95,0.3781776810903472,-0.6218223189096528,-0.13245750920537794,-0.07012614634821313,-0.06233136285716482,0.24572017188496928,0.006945351956767394,0.21238094505984456
206,0.3784297745177941,-0.621570225482206,-0.6095587379205961,-0.453118329646447,0.0,-0.23112896340280203,0.011448752280048123,-0.16618155004463073
207,0.40718046762364446,-0.5928195323763555,-0.40288660440042623,-0.2647307716416975,0.0,0.004293863223218204,0.0006268413464552122,0.006519150003134207
208,0.3932816382743032,-0.6067183617256968,-0.3735367204574713,-0.24532199634741475,0.0,0.019744917816831832,0.00208077602466992,0.02076285141163438
209,0.3885351131302561,-0.6114648868697439,-0.3562869284465487,-0.24458595474789754,0.0,0.03224818468370746,0.003024463700054874,0.4867727568560891
210,0.39343043715538495,-0.606569562844615,-0.33698413594535087,-0.24409567361071904,0.0,0.056446301210034064,-0.006530043847268485,0.032095071416473775
211,0.38761202768228425,-0.6123879723177158,-0.3301983096392596,-0.21876360470178494,0.0,0.057413718043024635,0.0024169456412411992,0.034873072823623015
212,0.3696165530622144,-0.6303834469377856,-0.3308251002016798,-0.2092172780883817,0.0,0.03879145286053458,0.0035613081105920195,0.024705777233157183
213,0.30095338610378186,-0.6990466138962181,-0.30798944591029026,-0.1859278803869833,0.0,-0.007036059806508356,-0.006656112576956904,-0.4570905892700088
214,0.12150745686326032,-0.8784925431367396,-0.37607593021681834,-0.2268988526065181,0.0,-0.25456847335355803,0.0019906201976287734,-0.30907165436463385
215,0.1980066853247471,-0.8019933146752529,-0.3325729726884305,-0.21658872970056414,0.0,-0.13456628736368342,0.001044033654731929,-0.1336099876295172
293,0.3919834683086808,-0.6080165316913192,-0.21655595341677264,-0.054899270463824375,-0.16165668295294827,0.17542751489190817,9.202864600763e-05,0.16950003346496217
294,0.46191776126016904,-0.538082238739831,-0.21607317542202117,-0.057849719488641586,-0.1582234559333796,0.24584458583814786,0.0008193774403652082,0.27502863640544134
295,0.435760165746717,-0.564239834253283,-0.33968211108976387,-0.10075396062996214,-0.23892815045980176,0.0960780546569531,0.008437920273336692,0.09997767196481518
296,0.432844647254561,-0.5671553527454389,-0.45388080296330297,-0.15259009505988685,-0.3012907079034161,-0.02103615570874192,0.019847539358206014,0.014463460344639899
297,0.4749291421955267,-0.5250708578044734,-0.450393080576676,-0.17341815466262647,-0.27697492591404954,0.02453606161885065,0.02203747662284279,0.07067272410327485
298,0.6888972424476778,-0.31110275755232214,-0.6369091087577486,-0.4154357804205884,-0.18161009258882374,0.0519881336899292,0.01399008267628869,0.025336822673367603
299,0.685408682579389,-0.31459131742061097,-0.5829576961466895,-0.3476063141550936,-0.19101674655888407,0.10245098643269954,-0.020854949415287552,0.048369089721630044
300,0.6899723725216527,-0.31002762747834733,-0.5617579297554633,-0.33613989637305697,-0.17703573408791082,0.12821444276618932,-0.011820545666596563,0.06499388180410301
301,0.711276190885733,-0.288723809114267,-0.5688730259409368,-0.3275610359173932,-0.19388727034261818,0.1424031649447962,-0.0041238886679065565,0.09858631032369732
302,0.6614894858673915,-0.33851051413260846,-0.549916814061049,-0.2937401268266777,-0.2006648874326974,0.11157267180634253,-0.013657796000174022,0.0732786361406525
303,0.6024651762921307,-0.3975348237078693,-0.46020131155425653,-0.2302249435791187,-0.16481949942654187,0.14226386473787414,-0.03455663361574605,0.07384198453512894
304,0.552471143503561,-0.44752885649643903,-0.4164950218914746,-0.20382050270186755,-0.14191521125346776,0.13597612161208641,-0.03877679356078685,0.06648631253881075
305,0.5484613906424328,-0.4515386093575671,-0.42613747721030193,-0.20729518909115593,-0.13950975977483251,0.12232391343213092,-0.013934340812465284,0.08168057232616013
306,0.5576080763566905,-0.4423919236433095,-0.48833599648404447,-0.23038557185485548,-0.16893689078563112,0.06927207987264604,-0.03534748399375162,0.12880070716843275
307,0.5583968224676843,-0.44160317753231576,-0.4757559869204084,-0.2547542401759047,-0.13368697830775705,0.08264083554727585,-0.04009798953515507,0.005013713262467645
308,0.5738170690645488,-0.4261829309354513,-0.4491255521004575,-0.2231208778149696,-0.1422389035235398,0.12469151696409118,-0.03378161579750045,0.06825348095624789
309,0.5092935355330312,-0.49070646446696875,-0.41094132213934104,-0.20581835405715992,-0.11648549544065219,0.09835221339369019,-0.040964989104295184,0.0532959705760339
310,0.31189773701728124,-0.6881022629827188,-0.36046756682121417,-0.21685464296614973,-0.14361292385506447,-0.04856982980393297,-0.014149092336089996,-0.06385259363690536
311,0.35920868084253765,-0.6407913191574623,-0.33688043178801313,-0.18918588924787738,-0.14769454254013575,0.022328249054524508,0.0010613118942069276,0.01589463270468605
312,0.2860142095041424,-0.7139857904958576,-0.4564938417287411,-0.2578508739582565,-0.19864296777048454,-0.17047963222459867,-0.007129335988396391,-0.167337807606264
313,0.3472591396090619,-0.652740860390938,-0.41601578473869305,-0.23835568823096426,-0.1776600965077288,-0.06875664512963114,-0.007595894332215588,-0.08763392492025844
314,0.34554865526394846,-0.6544513447360515,-0.3851446188396019,-0.21999891652835987,-0.165145702311242,-0.039595963575653405,0.0024328863192005948,-0.055483597716829765
315,0.3373389276770759,-0.6626610723229241,-0.2685616676893481,-0.16048027330469825,-0.10808139438464982,0.06877725998772782,-0.01828554370719249,0.04868405777873597
316,0.37305416136040154,-0.6269458386395985,-0.3097348115963743,-0.18087871750692935,-0.1288560940894449,0.06331934976402727,-0.020971608360176794,0.041205333732863884
317,0.36595536351480046,-0.6340446364851995,-0.24942700353905997,-0.14451932843109794,-0.10490767510796203,0.11652835997574051,-0.009769559212881886,0.309232976342127
318,0.4058882675252782,-0.5941117324747218,-0.27041066485906345,-0.1531966333389821,-0.11721403152008134,0.13547760266621475,-0.011871434220188668,0.10367734282325029
319,0.4203196892914001,-0.5796803107085999,-0.3497425340712274,-0.19249004251249424,-0.15725249155873314,0.07057715522017273,-0.009572600726619586,0.049667889362545854
384,0.8987035631551704,-0.10129643684482954,-0.6025144913711011,-0.3985129147859054,-0.18493785701176768,0.2961890717840693,0.014033116669259858,0.24353101450910908
385,0.8992712806782959,-0.1007287193217041,-0.6508634341224766,-0.4347304498900658,-0.191842905942693,0.24840784655581932,0.0037364389872814427,0.13120410285238265
386,0.8938152631578947,-0.10618473684210526,-0.6263573684210526,-0.42834105263157896,-0.17903473684210527,0.2674578947368421,-0.013137631578947368,0.20386315789473683
387,0.8961465356247175,-0.10385346437528253,-0.6122284262490578,-0.4270201206852142,-0.1750492972678617,0.28391810937565964,-0.0151957019707997,0.19753226676356142
388,0.8901413523289742,-0.10985864767102582,-0.6228024898283866,-0.44307087009333335,-0.16868244423921191,0.2673388625005876,-0.013942212382969959,0.18910901049282225
389,0.8553582525325258,-0.14464174746747419,-0.744583057969442,-0.5278548248685652,-0.20384268255393023,0.11077519456308381,-0.01641875696629546,0.0715087146506742
390,0.8499951170285491,-0.1500048829714509,-0.7456880950744683,-0.5294443178488883,-0.2036025478259926,0.10430702195408077,-0.012372364551797476,0.06471926531173251
391,0.844788803528967,-0.155211196471033,-0.6564678925770372,-0.4622489657515122,-0.17990366407250447,0.18832091095192985,-0.006112800074903384,0.13127923176487344
392,0.8599508406454599,-0.14004915935454007,-0.6048274554482673,-0.42470385673754746,-0.16670914162437675,0.2551233851971926,-0.009986283891002198,0.19964061403074254
393,0.8616051074401784,-0.13839489255982157,-0.5646670104314111,-0.3865364743296074,-0.1676447526913972,0.2969380970087674,-0.004170920926576096,0.232000662877037
394,0.8676633444075305,-0.13233665559246954,-0.553156146179402,-0.37275747508305646,-0.17032115171650056,0.31450719822812845,-0.005426356589147287,0.2869324473975637
395,0.8502372213767792,-0.14976277862322085,-0.5576940291827052,-0.36925969026944766,-0.1727687762957658,0.29254319219407393,-0.010294512577208844,0.2641661444812461
404,0.6106531688225508,-0.38934683117744917,-0.36867032065510075,-0.16093422549808725,-0.2077360951570135,0.24198284816745008,0.015903250996639088,0.3044154102451827
405,0.5551801868869447,-0.4448198131130553,-0.4138253458718711,-0.16535941095077294,-0.24846593492109814,0.14135484101507365,0.006266787366966631,0.12296938619530023
406,0.6516096488035682,-0.3483903511964318,-0.3256733742458364,-0.14143022839374064,-0.18424314585209575,0.3259362745577318,0.0005761355319910933,0.25786102712906706
407,0.6636580786551388,-0.33634192134486124,-0.3055189555410046,-0.13587154063047052,-0.16964741491053412,0.35813912311413415,-0.0035338687477449787,0.2897765691606644
408,0.644542567551058,-0.35545743244894196,-0.33946863956060064,-0.14679679927971206,-0.1926718402808886,0.30507392799045735,-0.0038927979350956003,0.24109654361007307
409,0.6426009297225299,-0.35739907027747014,-0.35666170151449167,-0.15044790785852089,-0.20621379365597076,0.28593922820803824,0.02363528875277225,0.25572001857470644
410,0.6388596932462014,-0.36114030675379866,-0.37619176109241464,-0.15871274966637847,-0.2174790114260362,0.2626679321537867,-0.00807707975466119,0.21967534600472707
411,0.6577005797806871,-0.3422994202193129,-0.4158319486057433,-0.20454881557757404,-0.21128313302816926,0.24186863117494378,-0.006033899528746246,0.20287025791448962
412,0.6509519908318473,-0.34904800916815265,-0.3504582468801596,-0.13486782784519477,-0.21559041903496484,0.30049374395168776,-0.02080750942082633,0.251844780907515
413,0.5994310722871822,-0.40056892771281777,-0.3928459758124469,-0.1353001652666675,-0.2575458105457794,0.2065850964747353,-0.044375695912464465,0.14239032262927698
414,0.6826869207936471,-0.3173130792063528,-0.3792273819042333,-0.11223085137709722,-0.266996530527136,0.3034595388894139,-0.0392227503498662,0.241162068601835
415,0.6699560094908,-0.33004399050919997,-0.3844294795666547,-0.10817675989160525,-0.27625271967504944,0.2855265299241454,-0.03753589720692398,0.2275072962820467
480,0.9053645473393227,-0.09463545266067726,-0.7267190739460954,-0.4778852798894264,-0.24883379405666897,0.17864547339322737,0.0034554250172771253,0.07930200414651002
481,0.8880784267958219,-0.11192157320417809,-0.8094182178911128,-0.5424520044348485,-0.2669662134562642,0.07866020890470911,0.01114547470385715,0.03384489700647721
482,0.8992724664412337,-0.10072753355876626,-0.754687980325853,-0.5004611128189363,-0.2542268675069167,0.14458448611538066,0.0003074085459575776,0.1086176862383441
483,0.8965968586387435,-0.10340314136125654,-0.7366853222603358,-0.4809983751579707,-0.25568694710236506,0.15991153637840766,0.003294818559306734,0.12876873081783716
484,0.896851483435689,-0.10314851656431105,-0.7455669924746994,-0.467866101548309,-0.259493123432229,0.15128449096098953,0.0017732030101202318,0.10699766456188911
485,0.8638245362630363,-0.13617546373696363,-0.8145450203009315,-0.510031048483401,-0.28867128413342885,0.049279515962104926,-0.0150067669771515,0.032561101823103254
486,0.8519627810390958,-0.1480372189609041,-0.8514436324427939,-0.5227027674613633,-0.31548260852202387,0.0005191485963020646,-0.008625853600095842,-0.13198354698294795
487,0.8316592811422945,-0.16834071885770557,-1.0,-0.645150172328902,-0.37720334810438205,-0.20635155096011817,-0.011915312653865091,-0.2866075824716888
488,0.852474958669649,-0.14752504133035108,-1.0,-0.6770883983273364,-0.3673538850530001,-0.20178936108139647,-0.023436740250899542,-0.2756491296314305
489,0.8887462059304226,-0.1112537940695774,-0.882169818662931,-0.5930422600980622,-0.28212312242197835,0.006576387267491633,-0.006887695540508989,-0.0314421355747529
490,0.9007726842378524,-0.09922731576214763,-0.7958647649879363,-0.5240509421861161,-0.259933420883853,0.104907919249916,-0.014720703661851388,0.06551018538313533
491,0.7924375889525714,-0.20756241104742856,-0.7119679240097676,-0.2801991518020383,0.0,0.08046966494280387,-0.16215819156149158,0.07939447137320294
492,0.7727170839123613,-0.22728291608763873,-0.6936066803545342,-0.2721604095272622,0.0,0.07911040355782702,-0.13873141972375594,-0.13295470890218486
493,0.728759844835501,-0.2712401551644989,-0.6624739033454639,-0.2744100902576977,0.0,0.06628594149003728,-0.11989897100020544,-0.08275036741631366
494,0.5926701570680628,-0.4073298429319372,-0.3773991346282929,-0.20538843623821473,-0.17201069839007818,0.21527102243976992,0.006891993762714665,0.15329058107954605
495,0.5925019069664539,-0.4074980930335461,-0.3384642563491251,-0.18937415177141498,-0.14909010457771013,0.2540376506173288,0.02365133718799222,0.18820190399455813
496,0.5776648741197024,-0.42233512588029765,-0.31395830341494835,-0.17411314935676053,-0.13984515405818784,0.263706570704754,0.023707909189394184,0.1932116520664948
497,0.5102092443934555,-0.4897907556065445,-0.4197037127747682,-0.21675792038207323,-0.20294579239269497,0.0905055316186873,0.024238898896898876,0.07615522692043686
498,0.48132277045052235,-0.5186772295494777,-0.40580200204442896,-0.2015850557231544,-0.20421694632127452,0.0755207684060934,0.01930676406791493,0.07135867261711835
499,0.4941643505548351,-0.5058356494451649,-0.4193858163480723,-0.20945481558141418,-0.20993100076665816,0.07477853420676278,0.020309298150655467,0.070824609885287
500,0.4447808900383959,-0.5552191099616041,-0.42231828604948807,-0.2058813726535836,-0.21643691339590443,0.02246260398890785,0.020379492854095564,0.03107335217576792
501,0.4575042282982689,-0.542495771701731,-0.4032108370067574,-0.20705391649562407,-0.19615692051113334,0.05429339129151153,0.013788099833380706,0.055323572782479374
502,0.45529314739841054,-0.5447068526015895,-0.3992337681811366,-0.20330334382965962,-0.19593042435147698,0.056059379217273955,0.010947668316089369,0.03574748837906733
503,0.38460957116972777,-0.6153904288302723,-0.47042852797306517,-0.235113182700174,-0.23531534527289114,-0.08581895680333738,0.009029298458085274,-0.03654419141583708
504,0.4134750528712733,-0.5865249471287267,-0.4838839303400929,-0.24579812512144827,-0.23808580521864464,-0.07040887746881963,0.007078430595723889,-0.09995453353481958
556,0.4012520928878212,-0.5987479071121787,-0.7666157093979763,-0.4341559292421926,-0.33245978015578365,-0.36536361651015503,0.055689015068792314,-0.2467059765596564
557,0.39990979962631273,-0.6000902003736872,-0.6902905740609497,-0.42046259905933897,-0.2698279750016107,-0.29038077443463695,0.007280458733329038,-0.21841376199987114
558,0.41096555070354196,-0.589034449296458,-0.6115356622998545,-0.4167879670063076,-0.19474769529354682,-0.20057011159631247,-0.004973313925278991,-0.20736293061620573
559,0.5193050193050193,-0.4806949806949807,-0.49405608616134933,-0.3212253606990449,-0.1728307254623044,0.025248933143669987,-0.004572241414346677,0.021438731965047756
560,0.38311040127770013,-0.6168895987222999,-1.0,-0.6458374925134758,-0.4054701537232981,-0.6681972449590736,0.008085446196845678,-0.6635056897584348
561,0.354803117026412,-0.645196882973588,-0.7791876422315702,-0.4810013102544652,-0.29818633197710503,-0.4243845252051583,-0.04282463278394594,-0.46789876560237226
562,0.3587681236109641,-0.6412318763890359,-0.619589374536988,-0.3731611810773627,-0.24642819345962536,-0.26082125092602393,-0.0369880410625463,-0.2991321832998201
563,0.4190830654711555,-0.5809169345288445,-0.3881238369142277,-0.24665877178142445,-0.14146506513280324,0.030959228556927763,-0.01556420233463035,0.017864997462358315
564,0.36103723404255317,-0.6389627659574468,-0.5984992401215805,-0.36683130699088146,-0.19723594224924013,-0.23746200607902734,-0.009878419452887538,-0.24862272036474165
565,0.3755327262123727,-0.6244672737876273,-0.49957381903010184,-0.33780449508770355,-0.1518998699026513,-0.12404109281772913,-4.486115472612265e-05,-0.12570095554259567
566,0.433593664973205,-0.566406335026795,-0.29169986112743623,-0.16225670092770356,-0.12320913163290627,0.14189380384576875,0.004834419499623433,0.15496262630220237
567,0.3969763873382108,-0.6030236126617892,-0.2874579865673115,-0.15426113440621983,-0.12574327736702276,0.10951840077089932,0.0023548807176484473,0.07026716382965137
568,0.3711761308695354,-0.6288238691304646,-0.2940692273820561,-0.15295919067291247,-0.1285063427824159,0.07710690348747928,0.005381352463097243,0.04554013776439324
569,0.48631342670376543,-0.5136865732962346,-0.3125348636018986,-0.19150847916200428,-0.11818719290803358,0.17377856310186685,0.001586607032510413,0.1071744699897455
570,0.5119605371692715,-0.4880394628307285,-0.27349026632510554,-0.1593894368325198,-0.1004946465468662,0.23847027084416592,-0.00023411999466424198,0.12790029755017926
571,0.5228164151866754,-0.4771835848133246,-0.2652195819300838,-0.1593424475242942,-0.0953470375665062,0.25759683325659155,-0.002926634057438207,-0.3820679779465829
572,0.5233510576716339,-0.47664894232836613,-0.26108942659146916,-0.16058994757124193,-0.09188470634933761,0.2622616310801647,0.002520136281692936,0.2634958569703786
573,0.531109726800713,-0.46889027319928706,-0.23190494357776015,-0.13898708219823191,-0.08643511591446949,0.2992047832229528,-0.0038434484033072432,0.20545236150769286
574,0.5085701329267818,-0.49142986707321823,-0.26403827000439567,-0.15027709308213194,-0.10572937242311779,0.24453186292238613,0.0011448173021816907,0.20451611646812037
575,0.4000922747760309,-0.5999077252239692,-0.32476918630885687,-0.18068998210274947,-0.12865613449809113,0.075323088467174,0.01623174150894609,0.08231340975577604
699,0.37319235646163185,-0.6268076435383682,-0.47315732604437516,-0.29274080944933173,-0.1358341433089436,-0.09996496958274333,0.005279231896428377,-0.2737059714526769
700,0.6048189540651546,-0.3951810459348454,-0.8596848301666037,-0.5014320361726243,-0.26626122777297045,-0.2548658761014491,-0.010164409940159169,-0.27766876698638654
701,0.6129159220491873,-0.3870840779508127,-0.694738745638669,-0.36522423623521405,-0.2541485830993107,-0.08182282358948174,-0.000265934814058378,-0.013807335545910987
702,0.6324251192463041,-0.3675748807536959,-0.6765585961031394,-0.3437552463436071,-0.24898035768953497,-0.04413347685683531,0.007920127196057712,0.1688409160486268
703,0.5804142434839732,-0.4195857565160268,-0.6687984234016655,-0.36734161562687173,-0.24456595243155516,-0.08838417991769229,-0.0008114844368877639,-0.11106710203450741
704,0.5658242360799561,-0.43417576392004387,-0.5978100127943107,-0.34526361264808997,-0.2217237425851154,-0.031985776714354555,0.0046026286492863435,-0.03127959722845322
705,0.4995770610441893,-0.5004229389558107,-0.576700762856561,-0.3187549930293394,-0.22750982941462117,-0.07712370181237174,-0.0006030796221745328,-0.0918012500195805
706,0.5057867462311558,-0.49421325376884423,-0.5865185301507537,-0.33058260050251254,-0.2193467336683417,-0.080731783919598,0.003760992462311558,-0.06556218592964824
707,0.5245594353956916,-0.4754405646043084,-0.6081424575055736,-0.3036310191562176,-0.26850655344286506,-0.083583022109882,0.0009798213601056502,-0.09346643756833899
708,0.5035674962832101,-0.49643250371678993,-0.5649271882406365,-0.27518552846843375,-0.2579234496787076,-0.061359691957426424,0.0012130109419807536,-0.21191612184850425
796,0.7185443860598489,-0.281455613940151,-0.44699743591040353,-0.37980008192949005,-0.049616650904511686,0.27154695014944547,0.02835670683908947,0.18350435692936362
797,0.7092976867149817,-0.2907023132850183,-0.4488405660563893,-0.37861272684766795,-0.05077851944641202,0.26045712065859244,0.015081887893664955,0.16971107490000267
798,0.7035881694356898,-0.2964118305643102,-0.4551703520759369,-0.38539311792072184,-0.05350405339658807,0.24841781735975288,0.007813705931890432,0.16727465987225304
799,0.6083814255553119,-0.39161857444468806,-0.3532883686163078,-0.2933826943958679,-0.04517158694837804,0.25509305693900414,0.014281793087494755,0.17341166193944438
800,0.6143228232238944,-0.38567717677610563,-0.38513421551195204,-0.31547650673570377,-0.054400933951600755,0.2291886077119423,0.005170505121376589,0.14846933688126251
801,0.6761012268033527,-0.3238987731966472,-0.41258313148558673,-0.33943249412835363,-0.059495336271374634,0.26351809531776604,0.0035400989402517994,0.1859958857281919
802,0.6889092681098685,-0.3110907318901314,-0.43904191409428506,-0.3589232303090728,-0.06379533513860869,0.2498673540155835,-0.004961112576468755,0.170045532452693
803,0.6697896833053615,-0.3302103166946385,-0.457308204790284,-0.37737093209941713,-0.0676198026073882,0.21248147851507748,-0.004335028633214529,0.14626330179371708
804,0.6542803163523498,-0.3457196836476501,-0.4534746921966164,-0.3704550631204731,-0.07163439739937069,0.2008056241557335,-6.324653885452826e-05,0.13509631635918734
805,0.6501161008647237,-0.3498838991352763,-0.5018525798682858,-0.4006386746123446,-0.08886710166536423,0.14826352099643786,-3.8753557736408686e-05,0.08722387091309775
806,0.6487404189540957,-0.35125958104590427,-0.5050319141019586,-0.40207421400978605,-0.09068607767103314,0.1437085048521371,-0.007150556608757351,0.10991926981065209
807,0.658688762196241,-0.3413112378037591,-0.46306128281662706,-0.3594034732309079,-0.09032466978179904,0.1956274793796138,-0.005680433865297308,0.16520327327355347
983,0.598480682796213,-0.4015193172037869,-0.4729666730419814,-0.3104917758439323,-0.1386212584871378,0.1255140097542316,-0.004070240030601511,0.08069953141436359
984,0.6295909769828808,-0.3704090230171192,-0.5434634828233311,-0.3241593581249282,-0.19149975106277048,0.08612749415954961,-0.0025180958216843474,0.056336409942169964
985,0.6193882944091672,-0.38061170559083285,-0.565548091579665,-0.3711366265041784,-0.16955565938737524,0.05384020282950219,0.0012370454911032301,0.03888842079461981
986,0.6571988304611182,-0.34280116953888184,-0.5587321537630887,-0.29175333469051773,-0.21465641107344433,0.09846667669802943,-0.0033428041199396936,0.08630217415035833
987,0.6534671124914981,-0.3465328875085019,-0.6244488625283595,-0.3606519950344119,-0.2121409580160478,0.029018249963138593,-0.00119621207436967,0.05118741290006516
988,0.6345292149302397,-0.36547078506976033,-0.5341774772425517,-0.26230833082850447,-0.22780937290365733,0.10035173768768799,0.016886195838467403,0.10655840497807362
1030,0.672455625079811,-0.327544374920189,-0.6231419997446048,-0.3935895798748563,-0.22770080449495594,0.04931362533520623,-0.005570808325884306,0.03244477078278636
1031,0.6802266802266802,-0.3197733197733198,-0.77999777999778,-0.5038115038115039,-0.2797022797022797,-0.09977109977109977,-0.009462009462009462,-0.2982212982212982
1032,0.7074189096798771,-0.2925810903201229,-0.6452460902318236,-0.40372471800978355,-0.2462088052091559,0.0621728194480535,0.006004354418372315,0.039192288188829374
1033,0.7110597823126287,-0.2889402176873713,-0.693176296264014,-0.41016092304675156,-0.2560604905047776,0.01788348604861467,-0.010500855278210562,-0.016434415959382456
1034,0.6710487820576584,-0.32895121794234156,-0.3752918322089138,-0.18679528738524193,-0.1884965448236719,0.2957569498487446,-0.0024121870300696886,0.2630519944061836
1035,0.6682452006126753,-0.3317547993873247,-0.41348220238528444,-0.19581015096874468,-0.21767205141653972,0.25476299822739085,0.010679990932004254,0.21002113913768714
1036,0.7099189224867045,-0.2900810775132955,-0.2656247921384591,-0.13021470242413885,-0.13541008971432023,0.44429413034824544,0.0032367559580152947,0.40056978366026647
1037,0.704366001041427,-0.295633998958573,-0.29302849392702746,-0.13524842877729204,-0.15701328424902214,0.41133750711439954,-0.0010414269971784594,0.3733205778708873
1038,0.6962914356700793,-0.3037085643299206,-0.36470119767699455,-0.16256214824723014,-0.20166065164172325,0.33159023799308485,0.00418780338019164,0.31228046561060213
1039,0.6844367795393207,-0.31556322046067925,-0.4098398219525653,-0.18473575701327274,-0.22231976506604054,0.2745969575867554,0.003186591956928774,0.2539952163604168
1040,0.6643782972730552,-0.33562170272694475,-0.3831490164272971,-0.16161212035263386,-0.21643412906962362,0.28122928084575816,-0.006959306740010424,0.2446357284783465
1073,0.4235116689875068,-0.5764883310124932,-0.2545485186807131,-0.11872745791734529,-0.1358210607633678,0.16896315030679374,0.006554979309258922,0.11818398767904503
1074,0.28540087754287996,-0.7145991224571201,-0.3328679696848823,-0.14658954926206622,-0.18627842042281612,-0.04746709214200239,-0.0015955325089748703,-0.06082967690466693
